dur,spkts,dpkts,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,synack,ackdat,smean,dmean,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,proto_converted,service_converted,state_converted,sttl_converted,dttl_converted,id,r
0.004622100847385156,0.0008454673555659935,0.0009076057360682519,6.851142979446572e-05,3.876920310840623e-06,0.0052924765867407245,0.00037601052829479227,0.0005447612130016343,0.0005134811549383309,0.000520300890694093,0.001049211309835513,0.004049329469096424,0.23479121693744404,0.23765297763914592,0.013297518098425606,0.0019245144087557038,0.015230242783850467,0.037162162162162164,0.2826666666666667,0.00031719207763671877,0.016129032258064516,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.015384615384615385,0.08333333333333333,0.16666666666666666,0.2,0.14285714285714285,4149,0.13583189544879892
0.033182806083514454,0.001972757162987318,0.0019967326193501543,2.1597534935207397e-05,8.489362322840405e-07,0.00029738873123370764,0.0013160368490317729,0.0016342836390049029,0.0016588637605550755,0.0016090732576320714,0.0033548610080618778,0.011708976994066533,0.08050650480416911,0.631956866288913,0.021966706485601728,0.012127539832179863,0.015300579285968414,0.019594594594594596,0.048666666666666664,0.0,0.0,0.16666666666666666,0.017241379310344827,0.0,0.0,0.016129032258064516,0.5,0.0,0.01694915254237288,0.0,0.0,1.0,0.015384615384615385,0.16666666666666666,0.16666666666666666,0.2,0.14285714285714285,11725,0.9452636046227004
1.5000002750000507e-07,9.394081728511038e-05,0.0,0.11111110686666668,0.009617817300273116,0.0,0.0,0.0,1.4997502415930998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.3870967741935484,0.3333333333333333,0.41379310344827586,0.41379310344827586,0.6486486486486487,0.3870967741935484,0.0,0.0,0.423728813559322,0.39344262295081966,0.0,1.0,0.0,0.5,0.0,0.0,0.0,12005,0.701688695202865
1.5000002750000507e-07,9.394081728511038e-05,0.0,0.11111110686666668,0.009617817300273116,0.0,0.0,0.0,1.4997502415930998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.3225806451612903,0.3333333333333333,0.2931034482758621,0.2931034482758621,0.4594594594594595,0.3225806451612903,0.0,0.0,0.288135593220339,0.32786885245901637,0.0,1.0,0.0,0.5,0.0,0.0,0.0,19853,0.72390126656908
1.3333335777778225e-07,9.394081728511038e-05,0.0,0.12499999992500001,0.01082004503228331,0.0,0.0,0.0,1.3331113258605333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.7419354838709677,0.3333333333333333,0.5862068965517241,0.5862068965517241,0.5135135135135136,0.7419354838709677,0.0,0.0,0.576271186440678,0.7540983606557378,0.0,1.0,0.0,0.5,0.0,0.0,0.0,20446,0.7208508376378067
1.3333335777778225e-07,9.394081728511038e-05,0.0,0.12499999992500001,0.01082004503228331,0.0,0.0,0.0,1.3331113258605333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.6935483870967742,0.3333333333333333,0.5517241379310345,0.5517241379310345,0.48648648648648657,0.6935483870967742,0.0,0.0,0.5423728813559322,0.7049180327868853,0.0,1.0,0.0,0.5,0.0,0.0,0.0,20576,0.5836350874343016
8.333334861111393e-08,9.394081728511038e-05,0.0,0.2000000045,0.017312072051653294,0.0,0.0,0.0,8.331945786628333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.5967741935483871,0.3333333333333333,0.37931034482758624,0.37931034482758624,0.5945945945945947,0.5967741935483871,0.0,0.0,0.3728813559322034,0.6065573770491803,0.0,1.0,0.0,0.5,0.0,0.0,0.0,20933,0.9545692010281304
0.0003985834064069578,0.004227336777829968,0.00435650753312761,0.003888772683333682,0.0001772920377018296,0.493347760359343,0.0013160368490317729,0.003086980207009261,8.738178135401185e-06,8.601031118525287e-06,2.1598866577599425e-05,6.622644716208377e-05,0.5118287338476509,0.012387093962684318,0.000174540392231775,0.00016765898472412814,4.3021355664376064e-05,0.025675675675675677,0.4353333333333333,0.0,0.12903225806451613,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.1475409836065574,0.0,0.0,0.015384615384615385,0.0,0.16666666666666666,0.4,0.42857142857142855,23660,0.7731762588997432
2.815000516083428e-05,0.00028182245185533113,0.0003630422944273008,0.004144464032566608,0.00035604895764074923,0.05186702239861587,0.0,0.0,7.359890999485551e-06,3.371485319169425e-06,4.17132432616647e-07,5.912898301406346e-07,0.0,0.0,0.0,0.0,0.0,0.07297297297297298,0.050666666666666665,0.0,0.08064516129032258,0.0,0.05172413793103448,0.0,0.0,0.016129032258064516,0.0,0.0,0.03389830508474577,0.08196721311475409,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.42857142857142855,23939,0.6066975332485093
0.06100816118482956,0.021042743071864725,0.03748411689961881,0.00017402046147793864,5.3637685282602996e-06,0.05413779492426628,0.003948110547095319,0.0328672598510986,0.000272253893984855,0.00015385559283426662,0.004029007733635194,0.00953483113885618,0.7747870017122601,0.7773184176653817,0.00015805456807794918,0.00014906464261054645,4.1997037672367116e-05,0.022972972972972974,0.8346666666666667,0.0,0.06451612903225806,0.0,0.034482758620689655,0.017241379310344827,0.0,0.016129032258064516,0.0,0.0,0.03389830508474577,0.13114754098360656,0.0,0.0,0.015384615384615385,0.0,0.16666666666666666,0.4,0.42857142857142855,31862,0.7899376004536592
