dur,spkts,dpkts,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,synack,ackdat,smean,dmean,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,proto_converted,service_converted,state_converted,sttl_converted,dttl_converted,id,r
0.02078182047666709,0.00028182245185533113,0.0,2.405948992782153e-06,3.6536815251817634e-07,0.0,0.0,0.0,0.006926118970320809,0.0,0.0003961291130045918,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.03225806451612903,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.03225806451612903,0.0,0.0,0.01694915254237288,0.032786885245901634,0.0,1.0,0.13846153846153847,0.0,0.0,0.0,0.0,1220,0.9080487130974019
0.013030385722237385,0.0010333489901362142,0.0007260845888546016,2.4302175927093472e-05,1.9695803902405887e-06,0.0002988004737307928,0.0005640157924421884,0.0003631741420010895,0.0010987548540249761,0.001629919081027045,0.0023147609290580648,0.00024931430149813846,0.21269070113179514,0.6687263403222474,0.059666646168419706,0.03813389661793709,0.03583883790440928,0.04594594594594595,0.057999999999999996,0.0,0.06451612903225806,0.16666666666666666,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.04918032786885246,0.0,1.0,0.015384615384615385,0.0,0.16666666666666666,0.0,0.14285714285714285,1342,0.3991379194430281
1.3333335777778225e-07,9.394081728511038e-05,0.0,0.12499999992500001,0.015945329521259613,0.0,0.0,0.0,1.3331113258605333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1435,0.7298007234313113
5.0000009166668354e-08,9.394081728511038e-05,0.0,0.3333333205000001,0.05062009169348074,0.0,0.0,0.0,4.9991674719769996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.08064516129032258,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.0967741935483871,0.0,0.0,0.15254237288135591,0.08196721311475409,0.0,1.0,0.6923076923076923,0.0,0.0,0.0,0.0,1806,0.007896912171014958
0.018723470099302853,0.001972757162987318,0.0019967326193501543,3.8276388885170835e-05,1.526161994362667e-06,0.0005383359511895333,0.0013160368490317729,0.0016342836390049029,0.0008914451946602491,0.0009201887485876157,0.0018562602318388007,0.006974714436713085,0.39495295510293116,0.08801320430245606,0.013965324816529788,0.002141758305782716,0.01586224698491999,0.02027027027027027,0.049999999999999996,0.0,0.0,0.16666666666666666,0.017241379310344827,0.0,0.0,0.016129032258064516,0.5,0.0,0.01694915254237288,0.0,0.0,1.0,0.015384615384615385,0.16666666666666666,0.16666666666666666,0.2,0.14285714285714285,1897,0.22793167190037855
0.011856085506949011,0.0008454673555659935,0.0007260845888546016,2.389771792830685e-05,1.13142972292217e-06,0.00016743851340668327,0.00037601052829479227,0.00018158707100054475,0.001316889960591896,0.0015522223881020948,0.0031208935087851386,0.00036102687682280595,0.7243473277238758,0.3556144504676356,0.03559577282534317,0.026028669996293524,0.017768161328717984,0.02364864864864865,0.029333333333333333,0.0,0.08064516129032258,0.16666666666666666,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03389830508474577,0.032786885245901634,0.0,1.0,0.015384615384615385,0.0,0.16666666666666666,0.0,0.14285714285714285,3020,0.9591378019570216
0.015100452768416343,0.0010333489901362142,0.0007260845888546016,2.097067693708797e-05,1.5839259044257723e-06,0.00027989099451383666,0.0005640157924421884,0.0003631741420010895,0.0013725396597286665,0.001963272446952887,0.002951272425873035,0.00034573648040835814,0.2936523984647665,0.716194971335219,0.05165715242714509,0.034660783416821925,0.029214573450087374,0.041891891891891894,0.06266666666666666,0.0,0.06451612903225806,0.16666666666666666,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.01694915254237288,0.06557377049180328,0.0,1.0,0.015384615384615385,0.0,0.16666666666666666,0.0,0.14285714285714285,3783,0.6983247877408204
0.0075679847207971995,0.0010333489901362142,0.0007260845888546016,4.1842938874471186e-05,1.1772140777587692e-05,0.0002623109438748409,0.0005640157924421884,0.00018158707100054475,0.0006878839443937936,0.0010742731459575845,0.0018906554067979432,0.00022864855300094007,0.7984871588484672,0.5534962802553661,0.020339581809593967,0.005864655502623661,0.020077656961367506,0.2,0.029333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.015384615384615385,0.08333333333333333,0.16666666666666666,0.0,0.14285714285714285,3884,0.3165471028051451
1.5000002750000507e-07,9.394081728511038e-05,0.0,0.11111110686666668,0.01687336440402785,0.0,0.0,0.0,1.4997502415930998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.0967741935483871,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.0967741935483871,0.0,0.0,0.1694915254237288,0.09836065573770492,0.0,1.0,0.7615384615384616,0.0,0.0,0.0,0.0,5103,0.3395341175813438
0.005341784312660458,0.0008454673555659935,0.0007260845888546016,5.304096484087711e-05,3.3119507540130237e-06,0.0022261813588402694,0.00037601052829479227,0.0003631741420010895,0.0005931975128408615,0.0006522551214737153,0.0012122430523531138,0.00011470968084604163,0.5986244390137111,0.5090865837892838,0.028418420684214043,0.017627126417973538,0.01765958362156504,0.03648648648648649,0.17666666666666667,0.0001247406005859375,0.016129032258064516,0.16666666666666666,0.0,0.017241379310344827,0.0,0.0,0.0,0.0625,0.01694915254237288,0.0,0.0,1.0,0.015384615384615385,0.08333333333333333,0.16666666666666666,0.2,0.14285714285714285,6528,0.2475625255309183
