dur,spkts,dpkts,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,synack,ackdat,smean,dmean,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,proto_converted,service_converted,state_converted,sttl_converted,dttl_converted,id,r
1.5000002750000507e-07,9.394081728511038e-05,0.0,0.11111110686666668,0.01417362573491872,0.0,0.0,0.0,1.4997502415930998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1473,0.42895965419524107
1.5000002750000507e-07,9.394081728511038e-05,0.0,0.11111110686666668,0.01687336440402785,0.0,0.0,0.0,1.4997502415930998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.04838709677419355,0.3333333333333333,0.034482758620689655,0.017241379310344827,0.02702702702702703,0.04838709677419355,0.0,0.0,0.03389830508474577,0.04918032786885246,0.0,1.0,0.2230769230769231,0.0,0.0,0.0,0.0,2107,0.466046797915619
1.6666669722222786e-07,9.394081728511038e-05,0.0,0.1000000022,0.0437357609725978,0.0,0.0,0.0,1.6663891573256666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783783783783784,0.0,0.0,0.6129032258064516,0.3333333333333333,0.22413793103448273,0.22413793103448273,0.0,0.6129032258064516,0.0,0.0,0.22033898305084745,0.6229508196721312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2232,0.4406074490001588
8.333334861111393e-08,9.394081728511038e-05,0.0,0.2000000045,0.030372056230970692,0.0,0.0,0.0,8.331945786628333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.06451612903225806,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.06451612903225806,0.0,0.0,0.01694915254237288,0.06557377049180328,0.0,1.0,0.6153846153846154,0.0,0.0,0.0,0.0,2945,0.5871176811355231
1.3333335777778225e-07,9.394081728511038e-05,0.0,0.12499999992500001,0.018982535144356685,0.0,0.0,0.0,1.3331113258605333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.12903225806451613,0.3333333333333333,0.06896551724137931,0.06896551724137931,0.10810810810810811,0.12903225806451613,0.0,0.0,0.23728813559322032,0.13114754098360656,0.0,1.0,0.7615384615384616,0.0,0.0,0.0,0.0,3200,0.30282134773578073
1.3333335777778225e-07,9.394081728511038e-05,0.0,0.12499999992500001,0.018982535144356685,0.0,0.0,0.0,1.3331113258605333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.04838709677419355,0.3333333333333333,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.05084745762711865,0.04918032786885246,0.0,1.0,0.9153846153846155,0.0,0.0,0.0,0.0,3343,0.738753343215009
5.0000009166668354e-08,9.394081728511038e-05,0.0,0.3333333205000001,0.05062009169348074,0.0,0.0,0.0,4.9991674719769996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.06451612903225806,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.06451612903225806,0.0,0.0,0.01694915254237288,0.06557377049180328,0.0,1.0,0.7615384615384616,0.0,0.0,0.0,0.0,4063,0.390949338363518
1.0000001833333671e-07,9.394081728511038e-05,0.0,0.16666666030000005,0.02531004584674037,0.0,0.0,0.0,9.998334943953999e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.12903225806451613,0.3333333333333333,0.034482758620689655,0.034482758620689655,0.05405405405405406,0.14516129032258063,0.0,0.0,0.1864406779661017,0.13114754098360656,0.0,1.0,0.7615384615384616,0.0,0.0,0.0,0.0,4218,0.5743491889696175
3.333333944444556e-08,9.394081728511038e-05,0.0,0.49999999980000004,0.07593014057742674,0.0,0.0,0.0,3.332778314651333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.06451612903225806,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.06451612903225806,0.0,0.0,0.11864406779661017,0.06557377049180328,0.0,1.0,0.8923076923076924,0.0,0.0,0.0,0.0,4983,0.3301141322305172
1.3333335777778225e-07,9.394081728511038e-05,0.0,0.12499999992500001,0.018982535144356685,0.0,0.0,0.0,1.3331113258605333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.0967741935483871,0.3333333333333333,0.034482758620689655,0.017241379310344827,0.02702702702702703,0.0967741935483871,0.0,0.0,0.01694915254237288,0.09836065573770492,0.0,1.0,0.7615384615384616,0.0,0.0,0.0,0.0,5681,0.31693999548070206
