dur,spkts,dpkts,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,synack,ackdat,smean,dmean,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,proto_converted,service_converted,state_converted,sttl_converted,dttl_converted,id,r
8.333334861111393e-08,9.394081728511038e-05,0.0,0.2000000045,0.030372056230970692,0.0,0.0,0.0,8.331945786628333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.08064516129032258,0.3333333333333333,0.034482758620689655,0.017241379310344827,0.02702702702702703,0.08064516129032258,0.0,0.0,0.01694915254237288,0.08196721311475409,0.0,1.0,0.576923076923077,0.0,0.0,0.0,0.0,892,0.03675743985551427
6.666667888889113e-08,9.394081728511038e-05,0.0,0.24999999985000002,0.03796507028871337,0.0,0.0,0.0,6.665556629302667e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.08064516129032258,0.3333333333333333,0.017241379310344827,0.017241379310344827,0.02702702702702703,0.08064516129032258,0.0,0.0,0.05084745762711865,0.08196721311475409,0.0,1.0,0.2,0.0,0.0,0.0,0.0,2052,0.7991216448008561
0.025783204726920868,0.0010333489901362142,0.0007260845888546016,1.22818999631543e-05,1.3409323072743603e-06,0.00015622435463088708,0.0005640157924421884,0.0003631741420010895,0.0023435369896399917,0.0034831227255502496,0.004982694865226346,0.0007099624384724893,0.13594051811271204,0.022682749864133187,0.06444989029076546,0.04286863593145877,0.03686349733574891,0.06756756756756757,0.06,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015384615384615385,0.0,0.16666666666666666,0.0,0.14285714285714285,3350,0.7927570571477306
1.5000002750000507e-07,9.394081728511038e-05,0.0,0.11111110686666668,0.01687336440402785,0.0,0.0,0.0,1.4997502415930998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051351351351351354,0.0,0.0,0.0967741935483871,0.3333333333333333,0.034482758620689655,0.034482758620689655,0.05405405405405406,0.0967741935483871,0.0,0.0,0.03389830508474577,0.09836065573770492,0.0,1.0,0.7615384615384616,0.0,0.0,0.0,0.0,7826,0.8293327574991466
0.008949834974136412,0.0008454673555659935,0.0005445634416409512,2.7933481916199558e-05,3.0287782298088028e-06,0.00016027580631155654,0.00037601052829479227,0.00018158707100054475,0.0009076581113358588,0.001538122081274364,0.0019637759872879103,0.0003015552701896585,0.6143547576991896,0.47342301590631114,0.053665806176427105,0.028802326028236125,0.03829003085928671,0.0641891891891892,0.03,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.015384615384615385,0.08333333333333333,0.16666666666666666,0.0,0.14285714285714285,8425,0.08515853059933465
0.003931500720775132,0.0008454673555659935,0.0005445634416409512,6.358896080923312e-05,6.135183536331248e-06,0.0003648586439299964,0.00037601052829479227,0.00018158707100054475,0.0003957026189905174,0.0007672320938065689,0.0008992289132899905,0.00015068448079692782,0.026093238498480407,0.38735303274314425,0.021156807664076478,0.004457683616029314,0.022694106552289043,0.05540540540540541,0.03,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.015384615384615385,0.08333333333333333,0.16666666666666666,0.0,0.14285714285714285,11656,0.14001590978006484
0.032161989229698026,0.001972757162987318,0.002178253766563805,2.331945793004163e-05,8.758814219389437e-07,0.0003267387589555753,0.0013160368490317729,0.0016342836390049029,0.0015312680095008176,0.0014108399244603844,0.0032143755857595466,0.012485543190337373,0.3245612594043934,0.4609853251950047,0.02510555506854047,0.017191089095410048,0.013817366833539449,0.019594594594594596,0.04733333333333333,0.0,0.0,0.16666666666666666,0.017241379310344827,0.0,0.0,0.016129032258064516,0.5,0.0,0.01694915254237288,0.0,0.0,1.0,0.015384615384615385,0.16666666666666666,0.16666666666666666,0.2,0.14285714285714285,11756,0.1358496291555561
0.024170271097883035,0.001972757162987318,0.0019967326193501543,2.965075391104774e-05,1.1654849285565412e-06,0.00040774821066198784,0.0013160368490317729,0.0016342836390049029,0.001150773457860151,0.0011853736038091253,0.0025634773385706452,0.009501799484925364,0.6785246931742449,0.00787837992009127,0.017693476193030685,0.0022012602005461778,0.020661176777481943,0.019594594594594596,0.048666666666666664,0.0,0.0,0.16666666666666666,0.017241379310344827,0.0,0.0,0.016129032258064516,0.5,0.0,0.03389830508474577,0.0,0.0,1.0,0.015384615384615385,0.16666666666666666,0.16666666666666666,0.2,0.14285714285714285,11844,0.34357537879009636
1.0000001833333671e-07,9.394081728511038e-05,0.0,0.16666666030000005,0.014426726709711079,0.0,0.0,0.0,9.998334943953999e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.532258064516129,0.3333333333333333,0.5689655172413792,0.5689655172413792,0.48648648648648657,0.532258064516129,0.0,0.0,0.5593220338983051,0.5409836065573771,0.0,1.0,0.0,0.5,0.0,0.0,0.0,12444,0.6555925886236469
8.333334861111393e-08,9.394081728511038e-05,0.0,0.2000000045,0.017312072051653294,0.0,0.0,0.0,8.331945786628333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222972972972973,0.0,0.0,0.6290322580645161,0.3333333333333333,0.41379310344827586,0.41379310344827586,0.6486486486486487,0.6290322580645161,0.0,0.0,0.4067796610169491,0.639344262295082,0.0,1.0,0.0,0.5,0.0,0.0,0.0,13717,0.9417768168568276
